OPERATION_ID,MACHINE_ID,PRODUCT_ID,TARGET_UPH,CYCLETIME
System-6PALA,System-4AZZIC09,System-R204GT7AA01,2880,1.25
System-6PALA,System-4AZZIC09,System-R204GT7AA02,2880,1.25
System-6PALA,System-4AZZIC09,System-R704MA5CA01,2880,1.25
System-6PALA,System-4AZZIC09,System-R704RZWAA01,2880,1.25
System-6PALA,System-4AZZIC09,System-R704TF9AA01,2880,1.25
System-6PALA,System-4AZZIC09,System-R704TG6AA01,2880,1.25
System-6PALA,System-4AZZIC09,System-R704TG6AA03,2880,1.25
System-6PALA,System-4AZZIC10,System-R703RZWAA02,768,4.6875
System-6PAPD,System-4AZZIC13,System-R750TF9AA02,50,72
System-6PARI,System-4AZZIC22,System-R700RZWAA01,50.4,71.42857142857143
System-6PARI,System-4AZZIC22,System-R700RZWAA02,31.499999999999996,114.28571428571429
System-6PARI,System-4AZZIC22,System-R700RZWAA03,31.499999999999996,114.28571428571429
System-6PARI,System-4AZZIC22,System-R700TF6AA01,31.499999999999996,114.28571428571429
System-6PARI,System-4AZZIC22,System-R700TF6CA01,31.499999999999996,114.28571428571429
System-6PARI,System-4AZZIC22,System-R700TF6TA01,31.499999999999996,114.28571428571429
System-6PARI,System-4AZZIC22,System-R750MA5CA04,31.499999999999996,114.28571428571429
System-6PARI,System-4AZZIC22,System-R750MA5CA05,31.499999999999996,114.28571428571429
System-6PALA,System-4AZZC103,System-R276AS4DA01,1920,1.875
System-6PALA,System-4AZZC103,System-R276AS4DB01,1920,1.875
System-6PAWJ,System-4AHP0008,System-SCP1RD3LA01,72,50
System-6PAWJ,System-4AHP0008,System-SCP1TC6AA01,169.41176470588235,21.25
System-6PAWJ,System-4AHP0008,System-SCP1TC6CA01,160,22.5
System-6PAWJ,System-4AHP0008,System-SCP1TC6LA01,192,18.75
System-6PAWJ,System-4AHP0008,System-SCP2RD3LA01,72,50
System-6PAWJ,System-4AHP0008,System-SCP2TC6AA01,192,18.75
System-6PAWJ,System-4AHP0008,System-SCP2TC6CA01,160,22.5
System-6PAWJ,System-4AHP0008,System-SCP2TC6LA01,192,18.75
System-6PAWJ,System-4AHP0008,System-SCPATC6LA01,192,18.75
System-6PAWJ,System-4AHP0008,System-SPI1RD3LA01,72,50
System-6PAWJ,System-4AHP0008,System-SPI1TC6AA01,144,25
System-6PAWJ,System-4AHP0008,System-SPI1TC6LA01,192,18.75
System-6PAWJ,System-4AHP0008,System-SPI2RD3LA01,72,50
System-6PAWJ,System-4AHP0008,System-SPI2TC6LA01,144,25
System-6PAWK,System-4AHP0017,System-SCP1RD3LA01,192,18.75
System-6PAWK,System-4AHP0017,System-SPI1TC6LA01,192,18.75
System-6PAWK,System-4AHP0017,System-SPI1TIBLA01,192,18.75
System-6PAWK,System-4AHP0017,System-SPI1TIBLB01,192,18.75
System-6PAWK,System-4AHP0017,System-SPILPCXD02,192,18.75
System-6PAWK,System-4AHP0017,System-SPIYPBLA02,192,18.75
System-6PAMA,System-4ARBEA03,System-R202KUADA01,19.5,184.6153846153846
System-6PAPC,System-4ARZEH02,System-D251RZWBA04,50.4,71.42857142857143
System-6PAPC,System-4ARZEH02,System-D251RZWLA04,50.4,71.42857142857143
System-6PAPC,System-4ARZEH02,System-D251RZWLA05,50.4,71.42857142857143
System-6PAPC,System-4ARZEH02,System-D251RZWLA06,50.4,71.42857142857143
System-6PAPC,System-4ARZEH02,System-D251RZWPA05,50.4,71.42857142857143
System-6PAQB,System-4AC10001,System-D251DC4LA01,64,56.25
System-6PAQB,System-4AC10001,System-D251LYALA01,60,60
System-6PAQB,System-4AC10001,System-D251RK6AA01,60,60
System-6PAQB,System-4AC10001,System-D251RK6BA01,60,60
System-6PAQB,System-4AC10001,System-D251RK6LA01,60,60
System-6PAQB,System-4AC10001,System-D251RK6PA01,60,60
System-6PAQB,System-4AC10001,System-D251RM7AA01,57.6,62.5
System-6PAQB,System-4AC10001,System-F151DC4LA01,64,56.25
System-6PAQB,System-4AC10001,System-F151LYALA01,60,60
System-6PARA,System-4B999992,System-F150BF1BB02,42,85.71428571428571
System-6PARA,System-4B999992,System-F150BF1LA01,42,85.71428571428571
System-6PARA,System-4B999992,System-F150PA4LA01,42,85.71428571428571
System-6PARA,System-4B999992,System-F150QQVLA06,42,85.71428571428571
System-6PARA,System-4B999992,System-F150RAXAA03,48,75
System-6PARA,System-4B999992,System-F150RAXLA02,42,85.71428571428571
System-6PARA,System-4B999992,System-F150RD3AA01,42,85.71428571428571
System-6PAPB,System-4AEV0001,System-A152CCKLB01,42,85.71428571428571
System-6PAPB,System-4AEV0001,System-A152GGNAB01,42,85.71428571428571
System-6PAPB,System-4AEV0001,System-A152GGNGB01,42,85.71428571428571
System-6PAPB,System-4AEV0001,System-A152QBVAB01,42,85.71428571428571
System-6PAPB,System-4AEV0001,System-A152TF5AA01,42,85.71428571428571
System-6PAPB,System-4AEV0001,System-A152TF5AB01,42,85.71428571428571
System-6PAPB,System-4AEV0001,System-A152TF5AD01,42,85.71428571428571
System-6PAPB,System-4AEV0001,System-F152AZVBB01,42,85.71428571428571
System-6PAPB,System-4AEV0001,System-F152AZVBC01,42,85.71428571428571
System-6PAPB,System-4AEV0001,System-F152AZVBG01,42,85.71428571428571
System-6PAPB,System-4AEV0001,System-F152AZWBE01,42,85.71428571428571
System-6PAPB,System-4AEV0001,System-F152RZWLA04,42,85.71428571428571
System-6PAPB,System-4AEVMU19,System-F161TF6AA01,100.8,35.714285714285715
System-6PAPB,System-4AEVMU23,System-F161AKYAB01,100.8,35.714285714285715
System-6PAPB,System-4AEVMU23,System-F161AKYAB02,100.8,35.714285714285715
System-6PAPB,System-4AEVMU24,System-F152ACWLA04,62.99999999999999,57.142857142857146
System-6PAPB,System-4AEVMU24,System-F152AKYAA09,62.99999999999999,57.142857142857146
System-6PAPB,System-4AEVMU24,System-F152AKYAA10,59.99999999999999,60.00000000000001
System-6PAPB,System-4AEVMU24,System-F152DC4AA01,62.99999999999999,57.142857142857146
System-6PAPB,System-4AEVMU24,System-F152EA4AA02,62.99999999999999,57.142857142857146
System-6PAPB,System-4AEVMU24,System-F152EA4RA02,62.99999999999999,57.142857142857146
System-6PAPB,System-4AEVMU24,System-F152HHXAB02,62.99999999999999,57.142857142857146
System-6PAPB,System-4AEVMU24,System-F152KF2AA06,62.99999999999999,57.142857142857146
System-6PAPB,System-4AEVMU24,System-F152LP4AA01,62.99999999999999,57.142857142857146
System-6PAPB,System-4AEVMU24,System-F152RD3BA01,62.99999999999999,57.142857142857146
System-6PAPB,System-4AEVMU24,System-F152RD3TB01,62.99999999999999,57.142857142857146
System-6PAPB,System-4AEVMU24,System-F152RD3TC01,62.99999999999999,57.142857142857146
System-6PAMA,System-4ARBEA03,System-R202KUAEA01,19.5,184.6153846153846
System-6PAMA,System-4ARD0002,System-R202GT7CA01,19.5,184.6153846153846
System-6PAMA,System-4ARD0002,System-R202GT7NA01,19.5,184.6153846153846
System-6PAMA,System-4ARD0002,System-R202RM7CA01,19.5,184.6153846153846
System-6PAWQ,System-4A199904,System-F825TC6CA02,15,240
System-6PAWQ,System-4A199904,System-F825TC6CA03,15,240
System-6PAWQ,System-4A199904,System-F825TC6LA01,15,240
System-6PAWQ,System-4A199904,System-F825TC6LA02,15,240
System-6PAWQ,System-4A199904,System-F825TC6LA03,15,240
System-6PAWQ,System-4A199904,System-F849TC6AA01,15,240
System-6PAWQ,System-4A199904,System-F849TC6BA01,15,240
System-6PAWQ,System-4A199904,System-F849TC6BA02,15,240
System-6PAWQ,System-4A199904,System-F849TC6CA01,15,240
System-6PAWQ,System-4A199904,System-F849TC6CA02,15,240
System-6PAWQ,System-4A199904,System-F859RD3AA03,15,240
System-6PAWQ,System-4A199904,System-F859RD3BA02,15,240
System-6PAWQ,System-4A199904,System-F859RD3CA03,15,240
System-6PAWQ,System-4A199904,System-F859RD3LA03,15,240
System-6PAWQ,System-4A199904,System-F859RD3LC03,15,240
System-6PAWQ,System-4A199904,System-F859TC6AA01,15,240
System-6PAWQ,System-4A199904,System-F859TC6BA01,15,240
System-6PAWQ,System-4A199904,System-F859TC6CA01,15,240
System-6PAWQ,System-4A199904,System-F859TC6LA01,15,240
System-6PAWQ,System-4A199904,System-F859TC6LB02,15,240
System-6PAWQ,System-4A199905,System-F139RD3LA04,15,240
System-6PAWQ,System-4A199905,System-F139TC6LA01,15,240
System-6PAWQ,System-4A199905,System-F139TC6LB02,15,240
System-6PAWQ,System-4A199905,System-F139TE7AC02,22.5,160
System-6PAWQ,System-4A199905,System-F139TE7LA04,22.5,160
System-6PAWQ,System-4A199905,System-F139TE7LC02,22.5,160
System-6PAWQ,System-4A199905,System-F139TE7SA01,22.5,160
System-6PAWQ,System-4A199905,System-F139TE7SL01,22.5,160
System-6PAWQ,System-4A199905,System-F164RD3BA01,15,240
System-6PAWQ,System-4A199905,System-F165RD3LA01,15,240
System-6PAWQ,System-4A199905,System-F166RD3LA01,15,240
System-6PAWQ,System-4A199905,System-F171RD3AA01,15,240
System-6PAWQ,System-4A199905,System-F171RD3BA01,15,240
System-6PAWQ,System-4A199905,System-F372TC6LA03,30,120
System-6PAWQ,System-4A199905,System-F372TLALA02,36,100
System-6PAWQ,System-4A199905,System-F372TLALB02,36,100
System-6PAWQ,System-4A199905,System-F372YPBLA02,15,240
System-6PAWQ,System-4A199905,System-F374RD3AA01,30,120
System-6PAWQ,System-4A199905,System-F374RD3AA03,30,120
System-6PAWQ,System-4A199905,System-F374RD3LA03,30,120
System-6PAWQ,System-4A199905,System-F374TE7AA02,90,40
System-6PAWQ,System-4A199905,System-F374TE7LA02,90,40
System-6PAWQ,System-4A199905,System-F374TLALA02,54,66.66666666666667
System-6PAWQ,System-4A199905,System-F374TLALB02,54,66.66666666666667
System-6PAWQ,System-4A199905,System-F374YPBLA01,15,240
System-6PAWQ,System-4A199905,System-F374YPBLA02,15,240
System-6PAWQ,System-4A199905,System-F374YPBLB01,15,240
System-6PAWQ,System-4A199905,System-F374YPBLB02,15,240
System-6PAWQ,System-4A199905,System-F375RD3AA01,30,120
System-6PAWQ,System-4A199905,System-F375RD3AA03,30,120
System-6PAWQ,System-4A199905,System-F375RD3BA01,30,120
System-6PAWQ,System-4A199905,System-F375RD3CA01,30,120
System-6PARH,System-4AEV0005,System-F152KS2LA02,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152LP4AA01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152LYALA01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152QQVAA08,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152QQVAA09,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152RAXLA02,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152RD3BA01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152RD3TB01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152RD3TC01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152RK6AA01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152RK6LA01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152RZWLA04,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF5AA01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF5AA02,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF5AB01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF5AB02,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF5AC01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF5AD01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF5AD02,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF5AE01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF5AF01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF5AI01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF5AJ01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF5BA01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF5BB01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF5BC01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF5BD01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF5BE01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF5BF01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF5BG01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF5BH01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF5BI01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF5CA01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF5CB01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF6AA01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF7AA01,50.4,71.42857142857143
System-6PARH,System-4AEV0005,System-F152TF7AE01,50.4,71.42857142857143
System-6PASA,System-4AT6RA05,System-R200LQ9RA01,50.4,71.42857142857143
System-6PASA,System-4AZZIZ18,System-R200GRACA01,50.4,71.42857142857143
System-6PASA,System-4AZZIZ18,System-R200GT7CA01,18.720000000000002,192.3076923076923
System-6PASA,System-4AZZIZ18,System-R200GT7NA01,18.720000000000002,192.3076923076923
System-6PASA,System-4AZZIZ18,System-R200KUAAA01,18.720000000000002,192.3076923076923
System-6PASA,System-4AZZIZ18,System-R200KUABA01,18.720000000000002,192.3076923076923
System-6PASA,System-4AZZIZ18,System-R200KUADA01,18.720000000000002,192.3076923076923
System-6PASA,System-4AZZIZ18,System-R200KUAEA01,18.720000000000002,192.3076923076923
System-6PASA,System-4AZZIZ18,System-R200RF5CA01,13,276.9230769230769
System-6PASA,System-4AZZIZ18,System-R200RF5DA01,13,276.9230769230769
System-6PASA,System-4AZZIZ18,System-R200RM7CA01,9.75,369.2307692307692
System-6PASB,System-4B999995,System-F148LP4AA01,56,64.28571428571429
System-6PASB,System-4B999995,System-F148LP4LA01,56,64.28571428571429
System-6PAWG,System-4AHP0005,System-DCN1RD3AA01,960,3.75
System-6PAWG,System-4AHP0005,System-DCN1RD3LA01,960,3.75
System-6PAWG,System-4AHP0005,System-DCN1RD3MA01,960,3.75
System-6PAWG,System-4AHP0005,System-DCN1TC6BA01,960,3.75
System-6PAWG,System-4AHP0005,System-DCN1TC6CA01,960,3.75
System-6PAWG,System-4AHP0005,System-DCN1TC6LA01,960,3.75
System-6PAWG,System-4AHP0005,System-DCN1TE7AA02,960,3.75
System-6PAWG,System-4AHP0005,System-DCN1TE7LA01,960,3.75
System-6PAWG,System-4AHP0005,System-DCN1TE7LA02,960,3.75
System-6PAWG,System-4AHP0005,System-DCN1TIBLA01,960,3.75
System-6PAWG,System-4AHP0005,System-DCN1TIBLB01,960,3.75
System-6PAWG,System-4AHP0005,System-DCNLPCXA01,960,3.75
System-6PAWG,System-4AHP0005,System-DCNLPCXB02,960,3.75
System-6PAWG,System-4AHP0005,System-DCNLPCXC02,960,3.75
System-6PAWG,System-4AHP0005,System-DCNLPCXD02,960,3.75
System-6PAWG,System-4AHP0005,System-DCNYPBLA02,960,3.75
System-6PAWG,System-4AHP0005,System-DCP1RD3AA01,960,3.75
System-6PAWG,System-4AHP0005,System-DCP1RD3LA01,960,3.75
System-6PAWG,System-4AHP0005,System-DCP1RD3MA01,960,3.75
System-6PAWG,System-4AHP0005,System-DCP1TC6BA01,960,3.75
System-6PAWG,System-4AHP0005,System-DCP1TC6CA01,960,3.75
System-6PAUB,System-4B999998,System-F101RZWAA11,28,128.57142857142858
System-6PAUB,System-4B999998,System-F101RZWAB10,28,128.57142857142858
System-6PAUB,System-4B999998,System-F101RZWLA07,28,128.57142857142858
System-6PAUB,System-4B999998,System-F101RZWLB09,28,128.57142857142858
System-6PAUB,System-4B999998,System-F101RZWMA08,28,128.57142857142858
System-6PAUC,System-4B999999,System-D100RK6AA02,30,120
System-6PAUC,System-4B999999,System-D100RK6BA02,30,120
System-6PAUC,System-4B999999,System-D100RK6LA02,30,120
System-6PAUC,System-4B999999,System-D100RK6PA02,30,120
System-6PAUC,System-4B999999,System-D100RZWAA12,30,120
System-6PAUC,System-4B999999,System-D100RZWAB10,30,120
System-6PAUC,System-4B999999,System-D100RZWBA12,30,120
System-6PAUC,System-4B999999,System-D100RZWLA11,30,120
System-6PAUC,System-4B999999,System-D100RZWLB10,30,120
System-6PAUC,System-4B999999,System-D100RZWPA11,30,120
System-6PAUD,System-4ARZHTO1,System-C337RD3BA01,5,720
System-6PAUD,System-4ARZHTO1,System-C365RZWLA01,5,720
System-6PAUD,System-4ARZHTO1,System-C800RD3AA01,5,720
System-6PAUD,System-4ARZHTO1,System-C800RD3AB01,5,720
System-6PAUD,System-4ARZHTO1,System-C800RD3LA01,5,720
System-6PAUD,System-4ARZHTO1,System-C800RD3LB02,5,720
System-6PAUD,System-4ARZHTO1,System-C800RD3MA02,5,720
System-6PAUD,System-4ARZHTO1,System-C800RZWAA04,5,720
System-6PAUD,System-4ARZHTO1,System-C800RZWAB05,5,720
System-6PAUD,System-4ARZHTO1,System-C800RZWLA04,5,720
System-6PAUD,System-4ARZHTO1,System-C800RZWLB06,5,720
System-6PAUD,System-4ARZHTO1,System-C800RZWMA03,5,720
System-6PAUD,System-4ARZHTO1,System-C800RZWMB01,5,720
System-6PAUF,System-4ARZHL01,System-F500BBWAB09,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500BFWAB06,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500BFWAB07,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500BFWAB08,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500BFWAC06,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500DEYTA01,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500DEYTB01,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500JQYCA01,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500JX7SA01,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500JX7SA05,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500LF4AA01,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500LF4BA01,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500LF4CA01,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500LF4CB01,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500LS5AA02,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500LS5SA02,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500LUAAA01,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500LUASA01,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500LYALA02,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500LYALA03,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500LYALB02,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500MD9AA01,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500MD9SA02,115.2,31.25
System-6PAWQ,System-4A199905,System-F375RD3LA08,15,240
System-6PAWQ,System-4A199905,System-F375RD3LA09,30,120
System-6PAWQ,System-4A199905,System-F375RD3MA01,30,120
System-6PAWQ,System-4A199905,System-F375TC6LA02,30,120
System-6PAWQ,System-4A199905,System-F375TE7LA02,30,120
System-6PAWQ,System-4A199905,System-F375YPBLA03,15,240
System-6PAWQ,System-4A199905,System-F454RD3AA01,15,240
System-6PAWQ,System-4A199905,System-F454RD3BA01,15,240
System-6PAWQ,System-4A199905,System-F454TC6AA01,15,240
System-6PAWQ,System-4A199905,System-F454TC6CA02,15,240
System-6PAWQ,System-4A199905,System-F737RD3AA01,15,240
System-6PAWQ,System-4A199905,System-F737RD3BA01,15,240
System-6PAWQ,System-4A199905,System-F737RD3CA01,15,240
System-6PAWQ,System-4A199905,System-F737RD3CA02,15,240
System-6PAWQ,System-4A199905,System-F737RD3CA03,15,240
System-6PAWQ,System-4A199905,System-F738RD3AA01,15,240
System-6PAWQ,System-4A199905,System-F738RD3AB01,15,240
System-6PAWQ,System-4A199905,System-F776RD3MA01,15,240
System-6PAWQ,System-4A199905,System-F777TC6CA01,15,240
System-6PAWQ,System-4A199905,System-F825RD3AA01,15,240
System-6PAWQ,System-4A199905,System-F825RD3AA02,15,240
System-6PAWQ,System-4A199905,System-F825RD3BA01,15,240
System-6PAWQ,System-4A199905,System-F825RD3BA02,15,240
System-6PAWQ,System-4A199905,System-F825RD3CA01,15,240
System-6PAWQ,System-4A199905,System-F825RD3LA02,15,240
System-6PAWQ,System-4A199905,System-F825TC6AA03,15,240
System-6PAWQ,System-4A199905,System-F825TC6CA03,15,240
System-6PAWQ,System-4A199905,System-F825TC6LA03,15,240
System-6PAWQ,System-4A199905,System-F849RD3AA02,15,240
System-6PAWQ,System-4A199905,System-F849RD3AA03,15,240
System-6PAWQ,System-4A199905,System-F849RD3AB02,15,240
System-6PAWQ,System-4A199905,System-F849RD3AB03,15,240
System-6PAWQ,System-4A199905,System-F849RD3BA02,15,240
System-6PAWQ,System-4A199905,System-F849RD3BA03,15,240
System-6PAWQ,System-4A199905,System-F849RD3BB02,15,240
System-6PAWQ,System-4A199905,System-F849RD3BB03,15,240
System-6PAWQ,System-4A199905,System-F849RMCLA01,15,240
System-6PAWQ,System-4A199905,System-F849TC6AA01,15,240
System-6PAWQ,System-4A199905,System-F849TC6CA02,15,240
System-6PAWQ,System-4A199905,System-F859RD3AA01,15,240
System-6PAWQ,System-4A199905,System-F859RD3AA02,15,240
System-6PAWQ,System-4A199905,System-F859RD3AA03,15,240
System-6PAWQ,System-4A199905,System-F859RD3AB01,15,240
System-6PAWQ,System-4A199905,System-F859RD3BA01,15,240
System-6PAWQ,System-4A199905,System-F859RD3BA02,15,240
System-6PAWQ,System-4A199905,System-F859RD3CA01,15,240
System-6PAWQ,System-4A199905,System-F859RD3CA02,15,240
System-6PAWQ,System-4A199905,System-F859RD3CA03,15,240
System-6PAWQ,System-4A199905,System-F859RD3LA02,15,240
System-6PAWQ,System-4A199905,System-F859RD3LA03,15,240
System-6PAWQ,System-4A199905,System-F375RD3CA02,30,120
System-6PAWQ,System-4A199905,System-F375RD3LA07,30,120
System-6PAWG,System-4AHP0005,System-SCP1RD3MA01,960,3.75
System-6PAWG,System-4AHP0005,System-SCP1TC6LA01,960,3.75
System-6PAWG,System-4AHP0005,System-SCP1TIBLA01,960,3.75
System-6PAWG,System-4AHP0005,System-SCP1TIBLB01,960,3.75
System-6PAWG,System-4AHP0005,System-SCP2RD3AA01,960,3.75
System-6PAWG,System-4AHP0005,System-SCP2RD3BA01,960,3.75
System-6PAWG,System-4AHP0005,System-SCP2RD3LA01,960,3.75
System-6PAWG,System-4AHP0005,System-SCP2RD3MA01,960,3.75
System-6PAWG,System-4AHP0005,System-SCP2TC6LA01,960,3.75
System-6PAWG,System-4AHP0005,System-SCP2TC6LA02,960,3.75
System-6PAWG,System-4AHP0005,System-SCP2TIBLA01,960,3.75
System-6PAWG,System-4AHP0005,System-SCP3TC6LA01,960,3.75
System-6PAWG,System-4AHP0005,System-SCPALPCXB01,960,3.75
System-6PAWG,System-4AHP0005,System-SCPALPCXC02,960,3.75
System-6PAWG,System-4AHP0005,System-SCPALPCXD02,960,3.75
System-6PAWG,System-4AHP0005,System-SCPYPBLA02,960,3.75
System-6PAWG,System-4AHP0005,System-SPI1RAXLA01,960,3.75
System-6PAWG,System-4AHP0005,System-SPI1RAXMA01,960,3.75
System-6PAWG,System-4AHP0005,System-SPI1RD3AA01,960,3.75
System-6PAWG,System-4AHP0005,System-SPI1RD3BA01,960,3.75
System-6PAWG,System-4AHP0005,System-SPI1RD3LA01,960,3.75
System-6PAWG,System-4AHP0005,System-SPI1RD3MA01,960,3.75
System-6PAWG,System-4AHP0005,System-SPI1TC6AA01,960,3.75
System-6PAWG,System-4AHP0005,System-SPI1TC6BA01,960,3.75
System-6PAWG,System-4AHP0005,System-SPI1TC6CA01,960,3.75
System-6PAWG,System-4AHP0005,System-SPI1TC6LA01,960,3.75
System-6PAWG,System-4AHP0005,System-SPI1TIBLA01,960,3.75
System-6PAWG,System-4AHP0005,System-SPI1TIBLB01,960,3.75
System-6PAWG,System-4AHP0005,System-SPI2RD3AA01,960,3.75
System-6PAWG,System-4AHP0005,System-SPI2RD3BA01,960,3.75
System-6PAWG,System-4AHP0005,System-SPI2RD3LA01,960,3.75
System-6PAWG,System-4AHP0005,System-SPI2RD3MA01,960,3.75
System-6PAWG,System-4AHP0005,System-SPI2TC6AA01,960,3.75
System-6PAWG,System-4AHP0005,System-SPI2TC6BA01,960,3.75
System-6PAWG,System-4AHP0005,System-SPI2TC6CA01,960,3.75
System-6PAWG,System-4AHP0005,System-SPI2TC6LA01,960,3.75
System-6PAWG,System-4AHP0005,System-SPIALPCXC02,960,3.75
System-6PAWG,System-4AHP0005,System-SPILPCXB02,960,3.75
System-6PAWG,System-4AHP0005,System-SPILPCXD02,960,3.75
System-6PAWG,System-4AHP0005,System-SPIYPBLA02,960,3.75
System-6CAKA,System-F510BBWBC01,System-4ACOM006,100.348432055749,35.875
System-6PASA,System-4AZZIZ18,System-R200RMBNA02,18,192
System-6PASA,System-4AZZIZ18,System-R200RM7CA04,18,192
System-6PAPD,System-4AZZIC13,System-R751MA5CA01,50,72
System-6PAPD,System-4AZZIC13,System-R751MA5EA02,50,72
System-6PAPD,System-4AZZIC13,System-R701TG6BA10,50,72
System-6PAPD,System-4AZZIC13,System-R701TG6AA10,50,72
System-6PAPD,System-4AZZIC13,System-R701RZWAA03,50,72
System-6PAPD,System-4AZZIC13,System-R701TG8AA03,50,72
System-6PAPD,System-4AZZIC13,System-R701TG9CA03,50,72
System-6PAPD,System-4AZZIC13,System-R701TGABA01,50,72
System-6PAPD,System-4AZZIC13,System-R701TGAAB01,50,72
System-6PANC,System-4BGN0004,System-F760LYALA02,168,21.3
System-6PANC,System-4BGN0004,System-F760LQCTA01,168,21.3
System-6PANC,System-4BGN0004,System-F760LQ9RA01,168,21.3
System-6PANC,System-4BGN0004,System-F760LQ9QA02,168,21.3
System-6PANC,System-4BGN0004,System-F760LP4AA01,168,21.3
System-6PANC,System-4BGN0004,System-F760RZWLB02,168,21
System-6PANC,System-4BGN0004,System-F760RZWLA03,168,21
System-6PANC,System-4BGN0004,System-F760RM7AB01,168,21
System-6PANC,System-4BGN0004,System-F760RM7AA01,168,21
System-6PANC,System-4BGN0004,System-F760RAXAA01,168,21
System-6PANC,System-4AZZFZ05,System-R701TG6AA10,282,12.8
System-6PANC,System-4AZZFZ05,System-R701GRAAA01,405,8.888888889
System-6PANC,System-4AZZFZ05,System-R701TGABA01,282,12.8
System-6PANC,System-4AZZFZ05,System-R701TGAAB01,282,12.8
System-6PANC,System-4AZZFZ05,System-R701TG9CA03,282,12.8
System-6PANC,System-4AZZFZ05,System-R701TG8AA03,282,12.8
System-6PANC,System-4AZZFZ05,System-R701TG6BA10,282,12.8
System-6PAWQ,System-4A200501,System-F374YPBLA01,15,240
System-6PAUC,System-4B999999,System-D100RZWAB09,30,120
System-6PAUF,System-4ARZHL01,System-F500JQYDA02,115.2,31.25
System-6PARH,System-4AEV0005,System-F151RZWAA08,50.4,71.42
System-6PARH,System-4AEV0005,System-F151RK6LA01,50.4,71.4
System-6PAUF,System-4ARZHL01,System-F500JQYDA01,115.2,31.25
System-6PARC,System-4AZZGZ03,System-F153LPCTX01,52.5,68.57
System-6PAMB,System-4AHTAI02,System-D417RK6AA01,45,78
System-6PAMB,System-4AHTAI02,System-D417LYAAA01,45,78
